label,Blue,Green,Red,NIR,SWIR1,SWIR2,longitude,latitude
1,0.1252,0.1084,0.0732,0.0569,0.0005,0.0148,116.57373534663365,28.93403506581497
1,0.1401,0.1248,0.0919,0.0912,0.0008,0.0532,116.50495213096704,29.00638628690521
1,0.1451,0.1448,0.1149,0.0751,0.0007,0.0205,116.60564917292278,29.014116965323076
1,0.1228,0.1011,0.0729,0.0559,0.0006,0.0144,116.65857458670659,28.93859418385627
1,0.142,0.1382,0.1014,0.07,0.0005,0.0217,116.71407689329638,28.913618145890872
1,0.1422,0.1365,0.1136,0.0824,0.0003,0.0248,116.69375908463405,28.973084902951342
1,0.1505,0.1495,0.1221,0.0785,0.0006,0.0225,116.63597721902362,29.005196951764013
1,0.1294,0.1222,0.0848,0.0681,0.0005,0.0175,116.64905990557693,28.973084902951353
1,0.1251,0.1064,0.0751,0.0613,0.0004,0.016,116.61536207657599,28.98061735884568
1,0.1283,0.1107,0.0802,0.0613,0.0005,0.0155,116.52774772117355,28.92868305767953
1,0.15645,0.1561,0.1319,0.0695,0.0006,0.0149,116.39711907816405,28.866441185289563
1,0.1431,0.1371,0.1024,0.0553,0.0005,0.0138,116.33567009586822,28.946919529844745
1,0.1314,0.1155,0.0816,0.0474,0.0006,0.0131,116.260741981972,29.019468973458522
1,0.1426,0.1318,0.0928,0.0508,0.0004,0.0132,116.15449470935728,29.078142840424864
1,0.1696,0.1786,0.1615,0.0731,0.0003,0.0145,116.15687337963969,29.220466612322937
1,0.1253,0.1095,0.0713,0.061,0.0005,0.0139,115.942793054222,29.067042379106894
1,0.1475,0.1412,0.1066,0.0539,0.0005,0.0136,116.03952564570704,29.157431849838822
1,0.1464,0.1377,0.1116,0.0507,0.0003,0.01235,116.02247850868304,29.134041592061703
1,0.1432,0.1328,0.0937,0.0582,0.0005,0.013,116.25162374588942,28.94017996404454
1,0.1323,0.1143,0.091,0.0522,0.0006,0.0132,116.1386369074745,29.124923355979092
1,0.1444,0.1357,0.1059,0.0578,0.0005,0.0131,116.56322955288631,29.213330601475676
1,0.1254,0.108,0.0765,0.0609,0.0005,0.0189,116.59058426113413,29.31154986188722
1,0.118,0.0994,0.069,0.0734,0.0007,0.0219,116.73181780915277,29.441583837326128
1,0.1288,0.1142,0.0778,0.0559,0.0007,0.0155,115.99056468239387,29.3429681318675
1,0.1365,0.1294,0.1053,0.083,0.0004,0.0117,115.95567751825172,29.235927969158645
1,0.1629,0.1702,0.1658,0.1396,0.0005,0.0144,116.08174704321993,29.174677209386346
1,0.1618,0.1687,0.1622,0.1283,0.0005,0.0136,116.06152834581938,29.16159452283304
1,0.1624,0.17,0.1602,0.1212,0.0003,0.0129,116.08194526574347,29.156044292174062
1,0.1663,0.1733,0.167,0.1235,0.0003,0.0135,116.09383861715557,29.1647660832096
1,0.1696,0.1764,0.1864,0.1409,0.0005,0.0215,116.26728332524863,29.126707358690886
0,0.1231,0.1132,0.0751,0.3463,0.0009,0.142,116.00282563845131,28.995122763263268
0,0.1403,0.1387,0.13855,0.3126,0.001,0.28815,115.93008146605604,28.911445940681418
0,0.1224,0.1149,0.079,0.3424,0.0007,0.1502,116.07472883775532,28.942982431604225
0,0.1168,0.1033,0.0623,0.4333,0.0008,0.1828,116.0499201315627,29.05062698728741
0,0.12,0.102,0.0646,0.3443,0.0009,0.1632,116.13317646759891,28.939618539239124
0,0.1256,0.1143,0.0778,0.3083,0.0007,0.1442,116.04487429301506,29.074594720388742
0,0.1253,0.1199,0.0904,0.329,0.0009,0.1744,115.98180131116943,29.064503043293442
0,0.1295,0.1164,0.0895,0.2929,0.0009,0.1584,116.14957544287877,28.900092803949207
0,0.1214,0.1097,0.0812,0.2475,0.0009,0.1926,115.93680925078624,28.977462328346494
1,0.1542,0.1515,0.1301,0.0849,0.0005,0.0163,116.37579720443172,28.94550535087805
1,0.1408,0.128,0.1196,0.0988,0.0004,0.0118,116.13990425232912,29.15490765060549
1,0.1587,0.1583,0.1411,0.0739,0.0005,0.0168,116.43172191500149,29.029182173459898
1,0.1429,0.1313,0.0965,0.0486,0.0005,0.0133,116.41111807426526,29.11916629422631
1,0.1569,0.1611,0.1394,0.0843,0.0005,0.0137,116.46620181174376,28.98839497853307
1,0.1552,0.1588,0.1383,0.0689,0.0005,0.0162,116.45148478264646,29.0089988192693
1,0.1358,0.1202,0.0902,0.0583,0.0006,0.0155,116.36486455424514,28.890842099945182
1,0.1595,0.1621,0.1558,0.0945,0.0006,0.0197,116.30893984367536,29.149441325512207
1,0.1384,0.1327,0.1051,0.0851,0.0006,0.0149,116.37411525824916,29.199058737897424
1,0.1286,0.1199,0.0771,0.0644,0.0007,0.0183,116.39219617971158,29.23858447318734
1,0.1644,0.1582,0.1543,0.1019,0.0005,0.016,116.25301513310559,29.13388332332362
1,0.1593,0.1597,0.1563,0.0896,0.0003,0.0178,116.18804996180458,29.10003415639981
1,0.1668,0.1717,0.1777,0.1127,0.0007,0.0279,116.21496110072538,29.165840300792073
1,0.1566,0.1538,0.1394,0.0778,0.0005,0.023,116.23157031927806,29.112648752768937
1,0.1248,0.1073,0.0706,0.0504,0.0005,0.0154,116.3539319040586,29.22533914699977
1,0.1272,0.1064,0.0724,0.057,0.0005,0.0186,116.19624944944455,29.262762449561503
1,0.1566,0.155,0.1366,0.0756,0.0004,0.015,116.10773703158789,29.32247153904202
1,0.1496,0.1415,0.1146,0.0638,0.0005,0.0192,116.04424356319663,29.309856942672894
1,0.1499,0.147,0.1149,0.0681,0.0003,0.0165,116.13569938687277,29.30060623866887
1,0.1738,0.1883,0.1951,0.1137,0.0005,0.0185,116.05433524029198,29.24531225791754
1,0.1831,0.2012,0.207,0.1098,0.0003,0.0191,116.23220104909662,29.192330953167218
1,0.1747,0.1886,0.1969,0.1063,0.0005,0.0158,116.05938107883964,29.25182979937492
1,0.1269,0.1059,0.0792,0.066,0.0005,0.024,116.07683127048358,29.204525062990704
1,0.1477,0.141,0.1265,0.0842,0.0005,0.0233,116.2498614840134,29.24131763573398
1,0.1678,0.1728,0.1605,0.074,0.0006,0.014,116.1769070683453,29.18434170880011
1,0.1688,0.1737,0.1559,0.0697,0.0005,0.0139,116.10668581522384,29.236271797186333
1,0.1285,0.1172,0.0752,0.0794,0.0005,0.0163,116.5545039863277,29.0933063716696
0,0.1099,0.0898,0.0591,0.2709,0.0007,0.1561,116.32008273713483,29.33971148741315
0,0.1149,0.0974,0.0624,0.2643,0.0007,0.1485,116.3165086014969,29.300606238668866
0,0.1326,0.119,0.1075,0.1641,0.0009,0.23,116.38399669207172,29.23564106736788
0,0.1582,0.1503,0.1411,0.1938,0.0009,0.1971,116.38231474588916,29.274536072839343
0,0.1392,0.1368,0.1067,0.2612,0.0008,0.2064,116.2772982311162,29.184236587163696
0,0.1224,0.1046,0.0705,0.3026,0.0009,0.1794,116.20329259908402,29.25424759701233
0,0.1251,0.1043,0.0699,0.3222,0.0008,0.136,116.34310437550847,29.127050416957
0,0.1044,0.088,0.0551,0.319,0.0007,0.1773,115.92661245205457,29.44451775891328
0,0.1179,0.1031,0.0707,0.3001,0.0007,0.1891,115.91946418077873,29.359579476694513
0,0.1312,0.1215,0.0907,0.3059,0.0009,0.2105,116.11362384322683,29.20830944190143
0,0.1631,0.1455,0.1433,0.1636,0.0009,0.1685,115.96266917334297,28.699205356770893
0,0.2369,0.2439,0.2667,0.3043,0.0011,0.3862,116.11215214031708,28.7374696324239
0,0.2341,0.2304,0.2293,0.24815,0.001,0.4056,116.00093344899597,28.68743173349305
0,0.1448,0.1191,0.1041,0.1099,0.0008,0.1058,115.93775534551393,28.691216112403787
0,0.1695,0.1724,0.1978,0.2211,0.0011,0.2611,115.91673101823207,28.71203019641284
0,0.1323,0.1239,0.0929,0.3249,0.0007,0.161,115.92503562750844,28.74714082297357
0,0.155,0.1378,0.1298,0.19225,0.001,0.1861,115.99714907008523,28.756076162068364
0,0.18,0.1669,0.1691,0.1984,0.0011,0.2715,115.94406264369853,28.74230522769873
0,0.2889,0.3048,0.3596,0.3775,0.0012,0.3348,115.958569429523,28.727010029601168
0,0.1295,0.1184,0.0872,0.2815,0.0009,0.1726,116.01228658572818,28.734473665786222
0,0.1597,0.1712,0.2204,0.2341,0.0011,0.28645,115.9353375478765,28.837282626194575
0,0.1642,0.1933,0.2514,0.3301,0.0012,0.458,115.9195693024151,28.814786596002975
0,0.1656,0.1537,0.187,0.2611,0.0009,0.2768,116.13149452141634,28.934047092509374
0,0.1173,0.1018,0.0619,0.3778,0.0007,0.16155,116.04618831347015,28.835127632648174
0,0.1252,0.112,0.0749,0.3483,0.0008,0.1688,116.02915860837184,28.89410087067381
0,0.167,0.1634,0.171,0.1876,0.0007,0.2146,116.0781452909386,29.30008063048671
0,0.165,0.1649,0.175,0.1843,0.001,0.213,116.2389813946449,29.161530313699192
0,0.1656,0.1561,0.1594,0.1704,0.0008,0.1794,116.12019394550234,29.34675463705246
0,0.1209,0.1016,0.0688,0.2446,0.0006,0.1363,116.18494887353049,29.30828011812664
0,0.1143,0.0922,0.0601,0.2116,0.0008,0.1171,116.25874426228985,29.309121091217914
0,0.1306,0.1207,0.0962,0.2602,0.0009,0.25465,115.97344414107488,29.162791773336107
0,0.1393,0.1341,0.12935,0.2075,0.001,0.21985,116.02915860837183,29.33876539268535
0,0.1265,0.1159,0.0976,0.2566,0.0011,0.2327,115.96272173416114,29.323838120315223
0,0.1364,0.1243,0.1235,0.2283,0.0009,0.2888,115.96188076106985,29.294824548666245
0,0.1235,0.1027,0.0716,0.2164,0.0006,0.1153,116.2808198059358,29.216824294450507
0,0.1426,0.1409,0.1138,0.2442,0.0007,0.1943,116.25643158628884,29.233643756276006
0,0.1214,0.0996,0.0701,0.2045,0.0007,0.1195,116.2808198059358,29.363994585423594
0,0.1177,0.0961,0.0648,0.227,0.0007,0.1151,116.21648536445329,29.312274740310194
0,0.1498,0.1445,0.138,0.1852,0.001,0.2072,116.04660880001579,29.428118783633288
0,0.17185,0.1851,0.2129,0.2726,0.0012,0.3404,116.01233914654634,29.35495412469238
0,0.1729,0.1781,0.2043,0.2505,0.0011,0.3261,116.07225847929968,29.397213022528938
0,0.1235,0.1038,0.0739,0.242,0.0007,0.1383,116.07499164184631,29.37934234433935
0,0.1608,0.1603,0.1711,0.2271,0.0011,0.3387,116.09475450949127,29.41634516035544
0,0.1214,0.1035,0.0754,0.2294,0.0007,0.1459,116.132177812053,29.414242727627254
0,0.1226,0.1055,0.0747,0.2153,0.0007,0.1382,116.15278165278923,29.318792281767568
0,0.1234,0.1083,0.0787,0.2351,0.0006,0.1642,115.96314222070677,29.391746697435654
0,0.1155,0.1033,0.0708,0.2766,0.0007,0.179,115.98689971053528,29.43884119054704
0,0.1267,0.1171,0.0862,0.2167,0.0008,0.1916,116.01948741782218,29.43863094727422
0,0.1329,0.1285,0.1012,0.2016,0.0007,0.175,116.01444157927453,29.414032484354433
0,0.1529,0.1504,0.1799,0.2734,0.001,0.3636,116.0119186600007,29.314377173038373
0,0.1647,0.1333,0.1309,0.1592,0.0009,0.2384,116.19735322662679,29.28136897920584
0,0.1745,0.1762,0.2023,0.2569,0.0011,0.31,116.20665649144902,29.316427044948355
0,0.1516,0.1512,0.1679,0.2927,0.0009,0.312,116.17590841279929,29.29061968320986
0,0.2029,0.1328,0.1116,0.2286,0.0011,0.3773,116.20555271426673,29.312274740310187
0,0.1871,0.1905,0.2047,0.2384,0.001,0.3056,116.18778715771352,29.28336629029761
0,0.1722,0.1866,0.2123,0.2836,0.0012,0.3791,116.2045014979026,29.33298370268282
0,0.113,0.0938,0.0613,0.3058,0.0007,0.1844,116.35903030342433,29.4417845963665
0,0.1119,0.0913,0.0603,0.2477,0.0006,0.1512,116.30604899867402,29.404361293804772
0,0.1161,0.0955,0.0653,0.2765,0.0009,0.1777,116.46373145328803,29.395110589800755
0,0.1142,0.1029,0.0633,0.2985,0.0007,0.1398,116.47003875147259,29.43884119054704
0,0.1038,0.0826,0.052,0.17,0.0009,0.0761,116.60543541916783,29.43463632509067
0,0.1191,0.1044,0.0787,0.2888,0.0009,0.1817,116.44102517982361,29.358528260330303
0,0.122,0.1106,0.0741,0.3568,0.0007,0.1294,116.58651352461415,29.073858868933794
0,0.1177,0.1003,0.0662,0.2973,0.0009,0.1042,116.53899854495712,29.052834541651922
0,0.1136,0.0956,0.0643,0.2942,0.0009,0.2028,116.34809765323774,29.383336966522908
0,0.1147,0.0983,0.0626,0.3698,0.0007,0.1526,116.66556499519398,28.81357769718425
0,0.1203,0.1022,0.0643,0.3664,0.0007,0.13,116.56002287223899,28.835442997557394
0,0.121,0.116,0.0859,0.3157,0.0008,0.1379,116.72233067885502,28.93888268778419
0,0.1171,0.1034,0.0677,0.3611,0.0008,0.1447,116.74545743886507,28.850160026654702
0,0.1186,0.1028,0.0678,0.3227,0.0008,0.1414,116.47003875147259,28.716865791687653
0,0.1171,0.0979,0.0644,0.3749,0.0008,0.1516,116.61720904244568,28.755971040431927
0,0.1221,0.1048,0.0675,0.3307,0.0007,0.12805,116.50830302712559,28.891367708127166
0,0.1153,0.1033,0.066,0.3517,0.0007,0.1529,116.43093350272831,28.808111372090963
0,0.1178,0.1004,0.0633,0.3724,0.0009,0.1441,116.57516038788194,28.87454824630167
0,0.1186,0.1027,0.0684,0.3574,0.0008,0.1447,116.55749995296516,28.948974364879486
0,0.1352,0.1312,0.0933,0.3086,0.001,0.1959,116.53058881404438,29.019195618000932
0,0.1196,0.105,0.066,0.3727,0.0007,0.1228,116.25727255938007,28.70088730295343
0,0.1155,0.1017,0.063,0.3788,0.0007,0.1464,116.27493299429685,28.766903690618502
0,0.1179,0.101,0.0656,0.3282,0.0004,0.1443,116.48896064602627,28.775313421531248
0,0.1216,0.1137,0.0806,0.3085,0.0007,0.1302,116.62688023299533,28.687431733493035
0,0.1778,0.1668,0.1873,0.1967,0.0011,0.2441,116.68995321484094,28.704093512863917
0,0.2608,0.2917,0.349,0.3905,0.0013,0.4403,116.65410673682536,28.702832053227006
0,0.2254,0.2431,0.2768,0.3425,0.0013,0.5046,116.72159482740015,28.69547353867835
0,0.1806,0.1918,0.231,0.2829,0.0011,0.3596,116.69100443120504,28.71786444723354
0,0.164,0.1762,0.2146,0.2844,0.0013,0.415,116.66630084664884,28.719073346052248
0,0.1618,0.1588,0.1863,0.2151,0.0009,0.2958,116.68990065402274,28.69389671413221
0,0.1912,0.1959,0.2208,0.2423,0.0009,0.2486,116.6870623698397,28.71224043968564
0,0.1926,0.219,0.2567,0.3565,0.0012,0.3663,116.72343445603732,28.725696009146038
0,0.1436,0.1656,0.1047,0.3964,0.0009,0.2499,116.66120244728299,28.682333334127183
0,0.1177,0.1034,0.0686,0.3681,0.0009,0.1492,116.61810257635516,28.707930452592855
0,0.1192,0.1033,0.069,0.3274,0.0008,0.127,116.61673599508184,28.745143511881764
0,0.1897,0.2035,0.2198,0.3186,0.0009,0.3268,116.64848272927745,28.72882337782921
0,0.1884,0.2027,0.2234,0.2896,0.0012,0.3419,116.64606493164004,28.71668182882393
0,0.1702,0.1747,0.1842,0.2782,0.0007,0.3069,116.66020379173709,28.739204139424633
0,0.1222,0.1112,0.0745,0.3517,0.0005,0.1344,116.62969223676926,28.72737795532858
0,0.1676,0.1764,0.1985,0.269,0.0009,0.2918,116.63260936217962,28.73649725728709
0,0.117,0.1004,0.0654,0.34,0.0007,0.1213,116.53326941577276,28.747351066246356
0,0.135,0.1244,0.1382,0.211,0.001,0.294,116.5696415019704,28.76732417716413
0,0.1472,0.1359,0.1351,0.1923,0.0009,0.244,116.51623971067445,28.745669120063805
0,0.1498,0.1408,0.1495,0.1839,0.0011,0.2506,116.45821256737649,28.74966374224736
0,0.1333,0.1294,0.1528,0.2354,0.0012,0.307,116.50131243830432,28.690059774403263
0,0.1552,0.1463,0.1417,0.1789,0.0011,0.2171,116.52160091413133,28.78183096298862
0,0.1443,0.1372,0.1375,0.1966,0.0009,0.2233,116.50005097866742,28.732213550603408
0,0.1235,0.1053,0.0912,0.179,0.001,0.2343,116.58109976033901,28.724644792781937
0,0.1328,0.1239,0.1283,0.209,0.0009,0.2785,116.4447569979161,28.764591014617487
0,0.1221,0.1128,0.0739,0.3484,0.0006,0.1441,116.49931512721254,28.794130194448513
0,0.1254,0.1113,0.1027,0.204,0.001,0.2849,116.53074649649894,28.688167584947895
0,0.1434,0.1322,0.1383,0.2068,0.0011,0.2277,116.53074649649894,28.724960157691164
0,0.1477,0.1306,0.1325,0.2017,0.001,0.2499,116.44076237573255,28.7467203364279
0,0.1342,0.1253,0.1317,0.2157,0.0014,0.2968,116.54420206595934,28.75954517606984
0,0.1422,0.1407,0.1499,0.2129,0.0013,0.3073,116.55355789159977,28.78014901680607
0,0.1475,0.1353,0.1397,0.1906,0.001,0.2522,116.59476557307224,28.75586591879551
0,0.1227,0.1113,0.081,0.3377,0.0009,0.1566,116.47587300229327,28.73505183478646
0,0.1194,0.104,0.0714,0.3252,0.0008,0.1433,116.46178670301441,28.736208172786966
0,0.1159,0.101,0.0651,0.3283,0.0008,0.1343,116.45589989137548,28.7962326271767
0,0.1149,0.1001,0.0621,0.3627,0.0006,0.1388,116.44118286227818,28.78992532899214
0,0.1179,0.1048,0.0687,0.3655,0.0007,0.1602,116.48838247702598,28.748717647519676
0,0.1337,0.127,0.0946,0.3006,0.0011,0.2126,116.5158192241288,28.715394088777924
0,0.1191,0.1054,0.07,0.3333,0.0007,0.1577,116.44202383536944,28.82892545610001
0,0.1265,0.1171,0.0838,0.319,0.0005,0.1557,116.13759157632798,28.707825330956446
0,0.1274,0.1232,0.0863,0.3466,0.0009,0.15125,116.18426558289373,28.852472702655703
0,0.1264,0.1159,0.0806,0.3396,0.0007,0.1641,116.09302000249042,28.810003561546328
0,0.1157,0.1021,0.0654,0.3685,0.0007,0.1342,116.218745479636,28.735577442968513
0,0.1421,0.1283,0.1217,0.1402,0.0004,0.1004,116.34384022696311,29.02403121327576
0,0.1234,0.1122,0.0701,0.327,0.0007,0.1811,116.44097261900535,28.96432212379525
0,0.1334,0.1233,0.1027,0.1624,0.0007,0.18455,116.39787274807752,28.910499845953662
0,0.1313,0.1192,0.0862,0.2012,0.0007,0.1537,116.2919101385769,29.07680227475325
0,0.1212,0.1081,0.0683,0.2318,0.0007,0.142,116.25679951201617,29.06397743511131
0,0.15,0.1416,0.1367,0.1578,0.0009,0.1623,116.32954368441145,29.057459893653927
0,0.1439,0.1316,0.1158,0.16,0.0008,0.1826,116.34678363278258,29.073858868933787
0,0.1426,0.1353,0.1168,0.1934,0.0006,0.1961,116.27866481238932,29.142818662418318
0,0.1525,0.1466,0.1293,0.2077,0.0009,0.2166,116.32407735931815,29.087945168212638
0,0.1463,0.1417,0.1215,0.1933,0.0009,0.2017,116.24145175310046,29.21808575408741
0,0.1441,0.1384,0.1204,0.1965,0.0008,0.2036,116.272147270932,29.16867858497502
0,0.1285,0.113,0.0919,0.163,0.0007,0.1939,116.08692294757873,29.18507756025488
0,0.1298,0.1117,0.104,0.1623,0.0007,0.2697,115.99126225844621,29.222921349362245
0,0.1237,0.1083,0.0828,0.1951,0.0007,0.1996,115.98117058135092,29.237007648641097
0,0.2051,0.2435,0.3186,0.3698,0.0015,0.505,116.12813062905118,29.213039915539767
0,0.2003,0.2295,0.283,0.3372,0.0014,0.4775,116.04634599592471,29.226705728272982
0,0.1319,0.1242,0.099,0.1994,0.0008,0.1753,116.00408709808816,29.26370854428907
0,0.1298,0.1211,0.0958,0.1978,0.0009,0.178,116.02090655991366,29.244996893008206
0,0.1543,0.1513,0.1549,0.1779,0.0009,0.16365,116.01733242427574,29.255509056649142
0,0.1486,0.1419,0.1318,0.1876,0.0009,0.2069,116.08986635339818,29.266441706835714
0,0.1313,0.1165,0.1149,0.1785,0.0009,0.331,115.93807071042309,29.221029159906884
0,0.1323,0.1139,0.1114,0.1576,0.0011,0.3018,115.95657211843114,29.19401289934968
0,0.1232,0.1145,0.0703,0.3179,0.0009,0.2098,116.00030271917743,29.192330953167133
0,0.1379,0.123,0.0983,0.2512,0.001,0.2102,115.96640099143544,28.70099242458985
0,0.17145,0.1731,0.1947,0.2142,0.0009,0.2485,115.9952043198116,28.706248506410315
