label,Blue,Green,Red,NIR,SWIR1,SWIR2,longitude,latitude
0,0.1663,0.1733,0.167,0.1235,0.0003,0.0135,116.09383861715557,29.1647660832096
0,0.1696,0.1764,0.1864,0.1409,0.0005,0.0215,116.26728332524863,29.126707358690886
0,0.1542,0.1515,0.1301,0.0849,0.0005,0.0163,116.37579720443172,28.94550535087805
0,0.1408,0.128,0.1196,0.0988,0.0004,0.0118,116.13990425232912,29.15490765060549
0,0.1587,0.1583,0.1411,0.0739,0.0005,0.0168,116.43172191500149,29.029182173459898
0,0.1429,0.1313,0.0965,0.0486,0.0005,0.0133,116.41111807426526,29.11916629422631
0,0.1569,0.1611,0.1394,0.0843,0.0005,0.0137,116.46620181174376,28.98839497853307
0,0.1552,0.1588,0.1383,0.0689,0.0005,0.0162,116.45148478264646,29.0089988192693
0,0.1358,0.1202,0.0902,0.0583,0.0006,0.0155,116.36486455424514,28.890842099945182
0,0.1595,0.1621,0.1558,0.0945,0.0006,0.0197,116.30893984367536,29.149441325512207
0,0.1384,0.1327,0.1051,0.0851,0.0006,0.0149,116.37411525824916,29.199058737897424
0,0.1286,0.1199,0.0771,0.0644,0.0007,0.0183,116.39219617971158,29.23858447318734
0,0.1644,0.1582,0.1543,0.1019,0.0005,0.016,116.25301513310559,29.13388332332362
0,0.1593,0.1597,0.1563,0.0896,0.0003,0.0178,116.18804996180458,29.10003415639981
0,0.1668,0.1717,0.1777,0.1127,0.0007,0.0279,116.21496110072538,29.165840300792073
0,0.1566,0.1538,0.1394,0.0778,0.0005,0.023,116.23157031927806,29.112648752768937
0,0.1248,0.1073,0.0706,0.0504,0.0005,0.0154,116.3539319040586,29.22533914699977
0,0.1272,0.1064,0.0724,0.057,0.0005,0.0186,116.19624944944455,29.262762449561503
0,0.1566,0.155,0.1366,0.0756,0.0004,0.015,116.10773703158789,29.32247153904202
0,0.1496,0.1415,0.1146,0.0638,0.0005,0.0192,116.04424356319663,29.309856942672894
0,0.1499,0.147,0.1149,0.0681,0.0003,0.0165,116.13569938687277,29.30060623866887
0,0.1738,0.1883,0.1951,0.1137,0.0005,0.0185,116.05433524029198,29.24531225791754
0,0.1831,0.2012,0.207,0.1098,0.0003,0.0191,116.23220104909662,29.192330953167218
0,0.1747,0.1886,0.1969,0.1063,0.0005,0.0158,116.05938107883964,29.25182979937492
0,0.1269,0.1059,0.0792,0.066,0.0005,0.024,116.07683127048358,29.204525062990704
0,0.1477,0.141,0.1265,0.0842,0.0005,0.0233,116.2498614840134,29.24131763573398
0,0.1678,0.1728,0.1605,0.074,0.0006,0.014,116.1769070683453,29.18434170880011
0,0.1688,0.1737,0.1559,0.0697,0.0005,0.0139,116.10668581522384,29.236271797186333
0,0.1285,0.1172,0.0752,0.0794,0.0005,0.0163,116.5545039863277,29.0933063716696
0,0.151,0.1506,0.1181,0.066,0.0005,0.0201,115.96345758561594,28.7365235376962
0,0.1399,0.1311,0.1059,0.0649,0.0006,0.0203,115.92761110760036,28.73673378096902
0,0.168,0.1801,0.1619,0.0852,0.0005,0.0222,116.02989445982665,28.73294940205828
1,0.1245,0.1116,0.0731,0.3721,0.0009,0.1929,116.05062096420929,29.053160144834635
1,0.1216,0.1096,0.0704,0.3762,0.0009,0.1602,116.06403062446867,28.8819076086054
1,0.1251,0.1135,0.0753,0.377,0.0007,0.1685,116.15985382173886,28.859837542761827
1,0.1225,0.1121,0.07585,0.3598,0.0008,0.1495,116.04307803031338,28.827151495879576
1,0.1188,0.1027,0.0674,0.36215,0.0006,0.15125,116.40485948939472,28.85201524094386
1,0.14,0.1337,0.0941,0.3318,0.0009,0.216,116.51828286575537,28.89950778769585
