label,Blue,Green,Red,NIR,SWIR1,SWIR2,longitude,latitude
1,0.17346767,0.18097204,0.1683409,0.068331994,0.0147115635,0.0071081123,116.1966517726567,29.202802021316757
0,0.123364136,0.102386534,0.066746905,0.46648535,0.16757312,0.065260895,116.05000045193309,29.05157975033682
1,0.13237931,0.10899931,0.08490107,0.04908808,0.014959233,0.0077025187,115.94410677099499,29.125476779480678
1,0.13116573,0.12606373,0.09384194,0.046487547,0.009213302,0.004656185,116.47738430089906,28.90150021692097
1,0.13314708,0.1145471,0.08631279,0.048171703,0.013423682,0.006860443,116.47052787551458,29.21461030947893
1,0.16427912,0.16192627,0.14832921,0.06461695,0.016692918,0.008866565,116.0431440265486,29.391353719389993
1,0.1413697,0.13891777,0.13106665,0.0780654,0.010352582,0.0051515237,116.26940606423646,28.855790714357763
0,0.12351274,0.10768666,0.07838737,0.38844472,0.12707917,0.052728817,116.06904607800108,28.952542494783213
0,0.1086278,0.094188675,0.06097621,0.40654933,0.17151107,0.073087245,116.41567647243873,28.8382687383752
1,0.13042271,0.112268545,0.082548216,0.043936554,0.013621818,0.0069842776,116.45529137466018,29.161282556488523
1,0.16489829,0.16727592,0.1511774,0.06347767,0.014488661,0.006736608,116.13227755654685,29.23060863537605
1,0.1291596,0.11340783,0.0932723,0.046933353,0.010823154,0.005027689,116.29454629064624,28.9898719218765
1,0.14382163,0.13161153,0.11355643,0.05894532,0.0140923895,0.006340337,116.18103435928094,29.037866899567867
1,0.13549994,0.11598359,0.09795325,0.06640017,0.013919021,0.006414638,115.92887027014058,29.180328182556526
1,0.16361041,0.16172813,0.14988953,0.06555809,0.015850842,0.0080987895,116.058380527403,29.268699887512057
1,0.12373564,0.10716656,0.07967525,0.0390327,0.009436205,0.0043589817,116.54290125457298,29.186422782898283
1,0.11328399,0.09054794,0.05579992,0.030166134,0.010154446,0.0054239603,116.61375098354596,29.14604605563412
1,0.1108073,0.08864088,0.052332547,0.03150355,0.010104912,0.0056716297,116.64879493551108,29.107192978455394
1,0.10989092,0.08663476,0.050821763,0.027491305,0.0070338114,0.00331877,116.65184223568195,29.14299875546324
1,0.11112927,0.08826938,0.051936276,0.028085712,0.0075539174,0.0039131767,116.69069531286068,29.15975890640308
1,0.106547385,0.08415807,0.048642274,0.027441772,0.007925421,0.0041113123,116.71278823909957,29.130809554779717
1,0.12306693,0.11583499,0.099216364,0.041509394,0.009238069,0.0044332827,116.71202641405685,29.245083311187734
1,0.13235454,0.111624606,0.08388563,0.046091277,0.014265758,0.0075539174,116.4674805753437,29.187946432983725
1,0.11935189,0.10748853,0.08965633,0.066945046,0.0093371365,0.004086545,116.67317333687812,29.267938062469337
1,0.12589036,0.121729515,0.08866565,0.042326704,0.010104912,0.005473494,116.49410736269188,28.830900007956885
1,0.13294894,0.11927759,0.09693781,0.056344792,0.011467094,0.005448727,116.23211078897316,28.936929952934435
1,0.13091806,0.12784696,0.0961948,0.048642274,0.009114235,0.004755253,116.4701227033849,28.87133088496094
1,0.09602143,0.07172506,0.04948435,0.025856687,0.006488939,0.0036407404,116.67553817684474,28.928527409008144
1,0.1356733,0.12883763,0.11078253,0.060926676,0.010426883,0.0048543205,116.46520257228406,29.097041899211728
1,0.13517797,0.12707917,0.10726562,0.055279814,0.0109222215,0.005250592,116.4842680802998,29.069366161769533
1,0.12405761,0.11784111,0.087897874,0.04046918,0.008817031,0.0047057187,116.50271857192793,28.867640786635313
1,0.123215534,0.11952526,0.08485154,0.05012829,0.009163768,0.005077223,116.51624893245523,28.805524131487275
1,0.1468432,0.14761098,0.13297372,0.048642274,0.0099563105,0.0048295534,116.2714724101887,28.88855134381386
1,0.13743176,0.1324536,0.121729515,0.055948522,0.01052595,0.005176291,116.33666414727476,28.713271673346625
1,0.12450342,0.104912765,0.07150216,0.03999861,0.010748853,0.0048295534,116.23641647609524,28.973423605303257
1,0.12450342,0.10466509,0.08257298,0.042722974,0.010847921,0.0052258247,116.28746283626641,28.92668235984533
1,0.1318592,0.10389732,0.074251294,0.047552526,0.016370948,0.008346459,116.16753464068358,29.353503732842743
1,0.15506582,0.14592682,0.121927656,0.054883543,0.01716349,0.008569362,116.06544192034127,29.3473535689667
1,0.1328251,0.10684459,0.077049956,0.06040657,0.017435927,0.007950189,116.32682388507311,29.22250524228302
1,0.12955587,0.11608265,0.08623849,0.038042024,0.010748853,0.0056716297,116.51809398161805,29.174533964049882
1,0.12888716,0.10055378,0.07447419,0.04916238,0.016470017,0.008594128,116.21858100085475,29.378104388346916
1,0.14476277,0.13312231,0.11509198,0.057880342,0.015157368,0.0073805484,116.01624060933293,29.165308718235817
1,0.13782804,0.11603312,0.09072131,0.060183667,0.016569084,0.0073805484,116.23272637776965,29.060140915955476
1,0.13101712,0.12537026,0.101742595,0.04163323,0.009683874,0.00510199,116.58636080064214,29.192369439290406
1,0.11472047,0.095253654,0.06382441,0.062165022,0.012854042,0.0056963963,116.64519456636799,29.316307202452055
1,0.16566607,0.16078699,0.14748713,0.06692027,0.0180551,0.009411437,116.08327739558183,29.450061305696625
1,0.13294894,0.1137298,0.08574315,0.04626465,0.013943788,0.0072567137,115.95596900334773,29.14931829215811
1,0.14280619,0.12581606,0.10199027,0.053793795,0.0153307365,0.007974955,116.08635247751985,29.09273678449851
1,0.1508059,0.14265758,0.12883763,0.06305663,0.015652707,0.007950189,116.03653615012391,29.104422095862994
1,0.13213164,0.10471463,0.0755887,0.04881564,0.015355504,0.0075539174,116.19582539451342,29.36641907698244
1,0.14104773,0.12566747,0.10251037,0.058895785,0.016470017,0.007950189,116.05744670730245,29.218815143957396
1,0.1450352,0.13173537,0.10971755,0.070709616,0.019491583,0.0096095735,116.00609283893749,29.232960520872297
1,0.13587144,0.11192181,0.081186034,0.062833734,0.02023459,0.010253514,116.24904685308341,29.26149867469465
1,0.15167275,0.15115264,0.14218701,0.09723501,0.018996244,0.008222625,116.28591624246091,29.183795445468967
1,0.15400085,0.15622987,0.13317184,0.057162102,0.013894254,0.006835676,116.40921065209963,29.049797019559364
1,0.14179075,0.141444,0.12477585,0.061000977,0.013720886,0.0061174347,116.42506845398242,28.979229801180935
1,0.1613071,0.1616786,0.15256436,0.09161292,0.022364547,0.010823154,116.3192176264148,29.111642446902255
1,0.14320245,0.14255852,0.12992738,0.06379964,0.014860165,0.0071824132,116.40683198181723,29.02997476720587
1,0.15573452,0.15268819,0.14042856,0.094287746,0.02194351,0.0109222215,116.26450820991917,29.21828616456404
1,0.15152414,0.15244052,0.1443665,0.0751429,0.015925143,0.007603451,116.36897147982204,29.077349950330714
1,0.13805093,0.13062085,0.11858412,0.06518659,0.011021289,0.005077223,116.2972149263024,28.802811755234856
1,0.15771589,0.15144984,0.13490553,0.07459803,0.020779464,0.010080146,116.028028739342,29.418490913334303
1,0.13966079,0.13502936,0.11692473,0.06332907,0.01109559,0.005250592,116.0859097162142,28.725108526009166
1,0.13842243,0.13163629,0.10778573,0.06429498,0.013076945,0.0060926676,116.06014078815467,28.701718268232046
1,0.13391486,0.11769251,0.088318914,0.05312509,0.01287881,0.0063155703,115.93208903795112,28.705682718702743
1,0.13968556,0.11486907,0.08745207,0.06461695,0.017956033,0.0087179635,115.9848162292114,28.708656056555768
1,0.13743176,0.12284403,0.095922366,0.05498261,0.0150583,0.0074053155,115.95428996058702,28.7837823929755
1,0.13584667,0.119624324,0.09299987,0.06649924,0.018897176,0.009213302,115.9552810732047,28.811137101223316
1,0.12861472,0.1115503,0.084182836,0.06565716,0.013968555,0.006810909,115.96816553723447,28.919564821596914
1,0.10471463,0.09329707,0.06402254,0.044109922,0.007281481,0.0035664395,116.7229969068554,28.89934612419636
1,0.109197445,0.10424405,0.07600974,0.055428416,0.008321692,0.00453235,116.70931955273149,28.855538946495145
1,0.0992659,0.07997245,0.051861975,0.036828443,0.008594128,0.004581884,116.62011941714078,28.849790493312632
1,0.106770284,0.09047364,0.06327954,0.04477863,0.0087179635,0.004160846,116.65579947137711,29.04385034385331
1,0.11068346,0.09730931,0.06843106,0.059118688,0.008346459,0.0038884098,116.6222998648997,29.002421836434515
1,0.1027085,0.08220148,0.053818565,0.038363993,0.0077768196,0.0039874776,116.68335240214846,28.9960787156814
1,0.11241715,0.10070238,0.07018951,0.059663564,0.008395993,0.0040617785,116.61100118105821,29.000836056246236
1,0.10659692,0.08651093,0.05929206,0.03928037,0.010104912,0.005052456,116.62368742256446,29.035524997864844
1,0.1111045,0.103922084,0.07172506,0.049855854,0.008940866,0.0047800196,116.6534208010947,29.025812094211634
1,0.1113274,0.09542703,0.070239045,0.04527397,0.009782942,0.0048790877,116.57373534663365,28.93403506581497
1,0.11514151,0.09255406,0.06746515,0.049682483,0.013250314,0.0062165023,116.50495213096704,29.00638628690521
1,0.13136385,0.1314877,0.108082935,0.052456383,0.011021289,0.0053001256,116.60564917292278,29.014116965323076
1,0.10035565,0.07697565,0.055750385,0.035614863,0.0065137055,0.0030958676,116.65857458670659,28.93859418385627
1,0.12333937,0.12618756,0.09649201,0.03767052,0.009436205,0.005126757,116.71407689329638,28.913618145890872
1,0.12514736,0.12603897,0.10966802,0.044902466,0.010154446,0.0056716297,116.69375908463405,28.973084902951342
1,0.13398916,0.13683735,0.11536442,0.053669963,0.012829276,0.007132879,116.63597721902362,29.005196951764013
1,0.10954418,0.09869626,0.07051148,0.04089022,0.008247391,0.003838876,116.64905990557693,28.973084902951353
1,0.109296516,0.09188535,0.06602867,0.046190348,0.008643663,0.004235147,116.61536207657599,28.98061735884568
1,0.11254098,0.09240546,0.07028858,0.04841937,0.0089904,0.003863643,116.52774772117355,28.92868305767953
1,0.14342536,0.14367303,0.1253455,0.059514962,0.012433005,0.0060183667,116.39711907816405,28.866441185289563
1,0.12725255,0.11283819,0.091117576,0.04544734,0.010847921,0.0053496594,116.33567009586822,28.946919529844745
1,0.13042271,0.107612364,0.082498685,0.046685684,0.013052179,0.0060679005,116.260741981972,29.019468973458522
1,0.13701072,0.12229916,0.09522889,0.050177824,0.012482539,0.005844998,116.15449470935728,29.078142840424864
1,0.17022319,0.17200641,0.15816168,0.070016146,0.018278003,0.008916099,116.15687337963969,29.220466612322937
1,0.12794602,0.107240856,0.0779168,0.061075278,0.016024211,0.008247391,115.942793054222,29.067042379106894
1,0.14248422,0.12856519,0.10080145,0.04916238,0.013572284,0.0069842776,116.03952564570704,29.157431849838822
1,0.1437721,0.12863949,0.10771143,0.053347994,0.015380271,0.0080244895,116.02247850868304,29.134041592061703
1,0.12789649,0.11023766,0.08316739,0.045373037,0.010674552,0.0054239603,116.25162374588942,28.94017996404454
1,0.13480647,0.11499291,0.0932723,0.055626553,0.013968555,0.0065632397,116.1386369074745,29.124923355979092
1,0.13379101,0.12799555,0.113011554,0.056889664,0.009807709,0.0047800196,116.56322955288631,29.213330601475676
1,0.115760684,0.094238214,0.07009044,0.04995492,0.012705441,0.0060679005,116.59058426113413,29.31154986188722
1,0.1078494,0.08425968,0.05936089,0.055445727,0.014886958,0.0072315205,116.73181780915277,29.441583837326128
1,0.1355247,0.113110624,0.087204404,0.062833734,0.016940588,0.0077768196,115.99056468239387,29.3429681318675
1,0.14238514,0.1284909,0.11244191,0.09971171,0.014117157,0.0062412694,115.95567751825172,29.235927969158645
1,0.15858273,0.15848365,0.15818645,0.13834813,0.015380271,0.007281481,116.08174704321993,29.174677209386346
1,0.15603173,0.15499152,0.15333213,0.12740114,0.01651955,0.008841798,116.06152834581938,29.16159452283304
1,0.15697287,0.15402561,0.14919606,0.11271435,0.01765883,0.009436205,116.08194526574347,29.156044292174062
1,0.15967247,0.15774065,0.1561308,0.12517212,0.016420482,0.008445527,116.09383861715557,29.1647660832096
1,0.1616786,0.16517073,0.17356673,0.13161153,0.018822875,0.008569362,116.26728332524863,29.126707358690886
0,0.1230174,0.10642355,0.07519244,0.39020318,0.13359289,0.05523028,116.00282563845131,28.995122763263268
0,0.13921498,0.12730208,0.12707917,0.32073188,0.3061194,0.1707433,115.93008146605604,28.911445940681418
0,0.12556839,0.11100543,0.08163184,0.37328735,0.14813107,0.063304305,116.07472883775532,28.942982431604225
0,0.12383471,0.10047948,0.06635064,0.46556896,0.15462002,0.059118688,116.0499201315627,29.05062698728741
0,0.12044164,0.09723501,0.06580576,0.36541146,0.11989676,0.047502995,116.13317646759891,28.939618539239124
0,0.12799555,0.1115503,0.08433144,0.33836594,0.13701072,0.058994856,116.04487429301506,29.074594720388742
0,0.1254198,0.113160156,0.090968974,0.3556533,0.16044025,0.07333492,115.98180131116943,29.064503043293442
0,0.12138278,0.107191324,0.08507445,0.32888022,0.15484291,0.073310144,116.14957544287877,28.900092803949207
0,0.1230174,0.10221317,0.07650508,0.29395884,0.167375,0.072616674,115.93680925078624,28.977462328346494
1,0.1373327,0.13401392,0.12096174,0.069917075,0.010971755,0.0053248922,116.37579720443172,28.94550535087805
1,0.14515905,0.12799555,0.118237376,0.0903498,0.013943788,0.006191735,116.13990425232912,29.15490765060549
1,0.14761098,0.14842828,0.13403869,0.06204119,0.015182136,0.0073310146,116.43172191500149,29.029182173459898
1,0.1409982,0.13250314,0.11021289,0.04995492,0.012903577,0.006786142,116.41111807426526,29.11916629422631
1,0.14255852,0.14617449,0.13128956,0.07915515,0.011368026,0.0052258247,116.46620181174376,28.98839497853307
1,0.14419313,0.143995,0.12834229,0.05805371,0.013225547,0.0058697653,116.45148478264646,29.0089988192693
1,0.11841075,0.097358845,0.07489523,0.0450263,0.010996522,0.0048543205,116.36486455424514,28.890842099945182
1,0.15462002,0.15501629,0.14793295,0.09691304,0.022414083,0.010798386,116.30893984367536,29.149441325512207
1,0.14476277,0.13074468,0.1051109,0.09446111,0.019021012,0.008519828,116.37411525824916,29.199058737897424
